term,weight
読ん の,-28.239711445214972
攻防,-28.24059321701992
コート 着,-28.245830021425604
汚れる,-28.2468071070881
ー 転生,-28.24758951370125
なる ない,-28.248591157553758
すれ いい ん,-28.250579051280464
いる 瞳,-28.250883124974
信仰心,-28.253189206365366
西側,-28.255374091490474
ダメ ダメ,-28.261418878682463
こん い,-28.26501415612501
出席 番号,-28.26794539348695
浅葱,-28.26813410634367
集まっ いる,-28.269666996346228
格闘家,-28.27973387933405
誰だ お前,-28.27977249598563
何とか なる,-28.2829785694291
れ ない,-28.284080206481658
易い,-28.28557702112689
方位,-28.29115324282126
減速,-28.29473479355857
迫っ くる,-28.29539976117273
顔色 悪い,-28.298072371991438
お久しぶり,-28.298930803825893
音 その,-28.301682585794236
生き残れ,-28.30569206420935
不覚,-28.30601122394429
五百円,-28.306617903045954
見渡せる,-28.30768218767308
支部長,-28.308751225687864
この 会話,-28.309363380533494
もも,-28.309491961871878
いい 笑顔,-28.309606639025702
机 置か,-28.318851649988407
机 置か れ,-28.318851649988407
し 表情 浮かべ,-28.320342450408763
命名,-28.32389189202587
白く なっ,-28.32787003078913
だる,-28.330353107691202
話し て,-28.332258360672373
苦行,-28.333316374379198
いる 誰か,-28.33375504387414
起き上がる,-28.335237093832767
幼い 娘,-28.336528170053313
赤い 球,-28.337659274556916
文系,-28.338108007676848
手助け し,-28.338435395852628
の わかっ い,-28.338890982448035
手腕,-28.33976523973927
重なり,-28.34226720591655
閑散,-28.345663196675552
倒そ,-28.348306485332486
後ろ 声 かけ,-28.35049978313751
人間 この 世界,-28.352703407968544
抗争,-28.353084097065466
眠気 襲わ れ,-28.353766186045927
引き返す,-28.35617604999349
さ 顔,-28.358454279792287
い られ の,-28.358784524008048
ドロ,-28.36075031440247
痛い 痛い,-28.362592629565743
可笑しい,-28.36467799470847
取り組ん,-28.365979810652533
続編,-28.366503004417982
政策,-28.369217167823543
先導,-28.37037133502464
いる 何度,-28.371364288353103
散々,-28.373539550360345
喉,-28.374676900192803
言葉 返し,-28.38276398592935
乗っ て,-28.3848381456269
完結,-28.387118584772384
シール,-28.390577659980945
やっ いける,-28.393153577676536
安っぽい,-28.39639341289577
小川,-28.397081251735276
どんな 世界,-28.39813787403483
裂い,-28.40340716393358
夜 更け,-28.404116587410872
滑ら せ,-28.405419827748783
問題 解決 し,-28.406069592072164
分から なっ,-28.40630715106569
し 見た目,-28.40700497247032
その ふと,-28.407631822996464
帰っ くる,-28.40778631894936
汚れ い,-28.409860460993567
束縛,-28.411693662572688
助け くれる,-28.417353251582156
覗い いる,-28.41738401563167
無理 の,-28.421561300537252
柔らか さ,-28.421724404005268
問答,-28.422807765508175
の せい,-28.42350483657695
紛れ ない,-28.428930889675165
二日,-28.43086646027976
白い 服,-28.433494261482696
振り 剣,-28.434437406778077
殺し 殺し,-28.43713016249727
浸透,-28.43792327686129
精進,-28.438114679616397
喰わ,-28.438781604444976
口元,-28.439932871961002
さ その,-28.440333967394682
ひっくり返し,-28.44110085762099
早 さ,-28.442786628692453
れ いる の,-28.44477390410621
毎月,-28.44856430721071
5歳 なる,-28.448601905101953
追い出し,-28.45030835449878
定める,-28.45244656039326
心中,-28.453940959154817
湧い くる,-28.46090668616628
ノー,-28.46097029833081
呼ば れ いる,-28.461334895067697
げん,-28.46166444037959
学習,-28.4640697747541
し くれ 言っ,-28.468310417068405
し 先生,-28.469315928253256
期限,-28.471938864566273
い 一番,-28.472000261208063
転生 異世界,-28.477690071154782
生き いく の,-28.47956570908685
い やっと,-28.484442193295635
テーブル 椅子,-28.48517401255922
頬 赤く,-28.48938871438151
の 解ら,-28.49596464001991
その 表情,-28.496233173826056
月夜,-28.497563386767876
終わっ,-28.503574352498614
の 寂しい,-28.504403555506492
い 言わ れ,-28.505344248128484
森 入る,-28.507031812339896
頑張ら,-28.507953696789876
送ろ,-28.508235498774642
成長 さ,-28.51262913929541
し いこ,-28.51433619808103
びや,-28.514539283365366
ついて行っ,-28.52312463097128
の まったく,-28.523720985899516
嫌悪感,-28.525062129273675
以外 考え,-28.526413098495617
移動 速度,-28.52802217869422
向き直る,-28.528166441991967
聡明,-28.53014264842585
機長,-28.53060015101083
する の この,-28.531449811801252
の 久しぶり,-28.53364591578371
いる オレ,-28.53386398380672
伝えよ,-28.535748559291626
進も,-28.540061027870635
生き いる の,-28.543185907536632
頭 振っ,-28.549289903701876
鑑定 結果,-28.550544579990945
徹底的,-28.551683569600506
行か の,-28.554990191168294
あの まだ,-28.56378982620989
切り替わっ,-28.56501161911224
任せ ください,-28.572295103919785
頬 っ ぺた,-28.57349112440095
ぺた,-28.57349112440095
っ ぺた,-28.57349112440095
頬 っ,-28.57349112440095
下品,-28.581373239042236
られ い の,-28.581578194353686
なっ い そんな,-28.583222284408745
おかず,-28.58405026014316
取り出し の,-28.584582229110637
張り紙,-28.585289506231327
あらすじ,-28.585411094098994
見開く,-28.589709664798427
てる いえ,-28.589839592089245
以外 選択肢,-28.59464237736646
持ち上げ られ,-28.59594299769832
好ましく,-28.60049188363465
有数,-28.60584373335926
この 大陸,-28.607656291574372
羽 生え,-28.608958589266386
その 森,-28.609032050180744
防具,-28.609368773125
乗っ取ら,-28.61084593255984
権能,-28.614589215619755
ふくらはぎ,-28.61538688767222
付き合っ てる,-28.615842723753623
スキル 獲得,-28.616752270744033
してやろ,-28.620310984777138
太もも,-28.624142370147386
クー,-28.62946355183796
来 もう,-28.630845153004092
選ば れ 勇者,-28.633500870372835
すっごい,-28.64145680139881
ー 家族,-28.642424072479752
当人,-28.643461620028834
防ぎ,-28.64487737908226
白石,-28.651418434196355
筋トレ,-28.652345763390905
些細,-28.65470428904413
2日,-28.655653717220645
地中,-28.665448648316413
し とく,-28.671267425914774
招か,-28.672264151595627
信じ くれ,-28.673117975209845
ショルダーバッグ,-28.676317404118308
ん 当然,-28.676630290955185
なかっ もう,-28.677142094740468
その 事件,-28.682408536130566
行儀,-28.682868382719487
魔王 その,-28.687900462068292
閉じる,-28.695533925610793
優,-28.697136697623147
なっ 異世界,-28.698430784838784
めんどく,-28.702728203742943
い 恐らく,-28.70402321911668
スコア,-28.712244089778594
とびきり,-28.713173202144624
撮影 し,-28.71414184697968
十六,-28.718513712177636
変装,-28.718795603359627
ピース,-28.721117179096154
お話 し,-28.732321003335485
グランド,-28.73280085488884
パラディン,-28.744217734813862
患っ,-28.744825780607936
語ら れる,-28.746501797393535
雑貨屋,-28.746704432276246
制限 さ,-28.747558274027867
食わ,-28.752464584158737
幹部 一人,-28.758303741107518
教えよ,-28.758442397485968
繊細,-28.758839577438543
名古屋,-28.759097286804142
侮辱,-28.760285669827866
さ れ ある,-28.760766788915518
災い,-28.76358427205721
とっとと,-28.76487064561055
その物,-28.76700002631275
上京,-28.76772187316479
分かっ 分かっ,-28.77001942134535
ハッと し,-28.772924262114035
どう し いる,-28.77610633522791
倒れ こん,-28.78083723190777
面積,-28.782788966034115
上位,-28.783644535950266
怪しく,-28.78464714088246
少女 少女,-28.786699782544865
れ おら,-28.789292265992735
交差,-28.789925672750183
色々 試し,-28.790479473712576
詰め寄る,-28.791671444159448
発射 さ,-28.794183433956796
魔法陣 模様,-28.79560887686317
砂糖,-28.797008259943265
応用,-28.797033206277206
し 居,-28.79981858358036
あらわれ,-28.801237873395557
夢 見る,-28.804382909127217
船体,-28.8072001018438
の 何故か,-28.810092414426336
言い方 する,-28.811353169082643
ヤンデレ,-28.81267234065113
この 事件,-28.81335480342775
っ 言っ,-28.814310406458723
あっ い,-28.816232177844785
探っ,-28.816784830275544
いる の 確認,-28.825940381102818
ある そんな,-28.826958184233195
ありか,-28.827168884273714
しまっ い,-28.829929850010636
その 景色,-28.83100441138943
オ,-28.839821860738255
市民,-28.84069508818898
合致,-28.84173115336403
引っ越す,-28.842214776059592
自慢 し,-28.843048385702474
きき,-28.847848790454634
恐らく この,-28.84802179869977
呼吸 音,-28.851552298002485
達成感,-28.85310797928652
知る なる,-28.853953667190254
し 姿,-28.857679230064992
心 決め,-28.862833472506836
峰,-28.86356758531343
どうにか なっ,-28.865737345165797
繋が,-28.870713547273354
の 全く 分から,-28.871181888234474
瞳 持つ,-28.871367787136354
止まる,-28.874145137699298
始まら,-28.874157708113547
叩か れる,-28.876846715085215
幕 閉じ,-28.877812199725373
水無月,-28.878122686191887
じっと 見つめ,-28.878315842636493
着 女性,-28.881591994922715
させ くれ,-28.886462153133326
こう し いる,-28.88729407644752
悩ん いる,-28.88829202881117
木材,-28.893357249136713
の そんなに,-28.895427473376404
曲がり,-28.896138012615168
伐,-28.8964946921501
頂け,-28.89696742669691
魔力 魔法,-28.90053450854257
落ち着い い,-28.90101798123937
あの 剣,-28.901258927423733
不公平,-28.904461322079104
法則,-28.90533826757285
れ 思い,-28.906664468099127
何にも,-28.907250974190653
暗く なる,-28.909510673878763
賑わい,-28.9098914906503
すぐ 横,-28.910055283655744
縛り付け,-28.910734682618482
生き られ,-28.910905198322315
考え 仕方,-28.912594199691245
華麗,-28.913021852075126
結城,-28.91929158072034
挙げて,-28.922658416133878
毎朝,-28.924980455360828
すぐ 来,-28.928819371292928
うまく いか,-28.93169060395688
の さすが,-28.932125295359757
納品,-28.932182990664906
中腹,-28.93219374770666
緑色 髪,-28.93398990925069
見てくれ,-28.934047940221124
き 人間,-28.93461815083757
当然 反応,-28.93665917090698
い 見る,-28.94227559446737
活動 し,-28.944910574295587
こんな いる の,-28.94647708280517
抜刀,-28.948430613092334
取り合い,-28.951692853268423
昔 ゲーム,-28.952189882531066
晩 飯,-28.955769694422507
我 返る,-28.956497505327206
確認 さ せ,-28.956786854560168
逸脱,-28.962203683317107
師団,-28.962433943085074
せ てる,-28.963921617634657
い あいつ,-28.965550967901986
もらえる,-28.96815180786679
テキ,-28.970184217119257
テキ トー,-28.970184217119257
ござい,-28.971872386592327
だらけ なっ,-28.974581278490696
勇者 ー,-28.976040782057368
れ 存在,-28.977343379357833
言っ くれ,-28.97761881094799
助け くれ,-28.978174211684724
過ぎ いる,-28.9791319922477
し いる ある,-28.98081645416771
いただけれ,-28.98091851280316
理解 でき い,-28.982356531144852
めいた,-28.98527362091334
面持ち,-28.988841506206498
苦しめ,-28.99024246615909
その 大き,-28.990461481277173
その 大き さ,-28.990461481277173
歓迎 する,-28.992494252336808
歩む,-28.993732920289087
腹筋,-28.996793361124816
息 吐き出し,-29.002494152348785
ぼんやり し いる,-29.002573620739998
対価,-29.00428621844798
よく 似合う,-29.004524495207225
する 為,-29.012889214082804
皮 鎧,-29.01636330069308
凝視 する,-29.019720536366698
i,-29.020220605426985
何度 何度,-29.022152645574877
すぐ そば,-29.024592777501994
見渡し いる,-29.02462843533627
良い 言う,-29.025828324920695
勿体無い,-29.027658325176013
圧縮,-29.02866874041435
京都,-29.033100313163906
司令,-29.034667356481787
切り裂い,-29.036402391188314
健全,-29.037197248464224
除く,-29.03818877065092
もう とっく,-29.041597319872714
い 壁,-29.042403553582062
若くして,-29.042703151000993
その 動き,-29.045210335858112
周囲 確認,-29.04871701770059
その あっ,-29.048819439926778
の 出,-29.050316695042277
い 異世界,-29.050634085511284
溜息 吐い,-29.052300826463963
ースキル,-29.056084028461676
方針,-29.056386609882907
口付け,-29.05891108462108
相手 する の,-29.061079928539286
襲い 掛かっ くる,-29.063777999181383
空 見上げる,-29.064848583693184
経て,-29.068745885666225
守る 為,-29.07060306541428
悔しく,-29.078255612954862
できる ない,-29.07881528823241
の 兄,-29.08071130213482
騒動,-29.08306989693628
我慢 でき,-29.085954361537166
いる いつの間にか,-29.08669514084827
れ 小さな,-29.089439162536124
カボチャ,-29.09140007799538
片道,-29.09880525108795
踊り,-29.099969491279857
軋み,-29.100535187904512
おち,-29.102521692152877
食品,-29.105722059345286
死ん いっ,-29.11164529582547
尊い,-29.113125421116692
ギルド ある,-29.113226226181855
散歩 し,-29.11389771169481
し 次に,-29.115048302671234
頭 かき,-29.119325590834826
点在 し,-29.12226789810836
穂,-29.122459475260165
魔王 倒せ,-29.126466577084553
抜け落ち,-29.1268671043746
ー する,-29.128766033962556
フラ,-29.12887724482625
察,-29.129512999479097
使わ れ い,-29.12992187299494
行なっ,-29.13022107978103
似つか,-29.130608127636005
し わから,-29.131884984789533
真っ赤 なっ,-29.135276762292143
し 何とか,-29.13698277148276
ゆうき,-29.1376894995905
し 人々,-29.141735001169035
いる 服,-29.144223574200456
飲み込み,-29.14501143914202
抱き,-29.14754846617889
一体 どう,-29.147689925534777
あなたと,-29.150399063031045
救出,-29.15402912650238
近づい いる,-29.154136721975867
いたっ 普通,-29.156732768915404
伸ばさ,-29.159245479122788
すれ 良い の,-29.159822084860192
青年 姿,-29.16547322895491
い 唯一,-29.1674522283014
邪心,-29.170561266585086
零れ,-29.171476530424094
分類 さ れる,-29.173072247386447
覗い い,-29.17478351989656
リング,-29.175456898669395
凄,-29.17551204885092
狂,-29.175768313685893
着 い,-29.181222046315362
県内,-29.184923885038202
セックス,-29.18861931202415
し ずっと,-29.189626636847063
眼光,-29.193457803609252
寄せ,-29.19881623864826
くれ 本当に,-29.20093295361479
顕現 し,-29.20100336104624
やっ この,-29.20126570194276
遊園地,-29.20274789283318
ステータス プレート,-29.20370064396825
し クラス,-29.20389668365121
容姿 端麗,-29.20563517330006
イヤ,-29.209098308710473
amp,-29.210941251799618
to be,-29.212496485488927
be,-29.212496485488927
の オレ,-29.212636314907474
身 寄せ,-29.21842665847866
あげよ,-29.221708687818072
場所 移動,-29.223187040836915
